Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Ride distance,Driver Rating,Customer Rating
5/19/2024,21:39,CNR7277870861,Incomplete,CUST9959,Mini,Juhu,Santacruz,,,0,,,,
5/16/2024,9:52,CNR1551568957,Success,CUST2908,Prime Plus,Bandra,Powai,8.54,11.58,0,,20.22,5,3.1
5/19/2024,22:45,CNR1961163542,Incomplete,CUST2511,Prime Sedan,Seepz,Wadala,,,0,,,,
5/18/2024,5:39,CNR3587038585,Success,CUST9929,eBike,Mazgaon,Dongri,6.73,8.37,0,,22.96,3.1,4.1
5/3/2024,12:43,CNR7065217872,Success,CUST6905,Prime Plus,Vile Parle,Kurla,3.74,20.44,0,,7.31,3.4,3.6
5/26/2024,3:43,CNR3534413835,Success,CUST9407,Prime Plus,Goregaon,Trombay,10.58,5.35,0,,8.01,3.9,3.7
5/7/2024,10:25,CNR3990114705,Incomplete,CUST2541,Mini,Mulund,Colaba,,,0,,,,
5/24/2024,20:25,CNR3100479974,Cancelled by Driver,CUST5921,eBike,Chunabhatti,Goregaon,,,0,,,,
5/29/2024,2:00,CNR3418860540,Cancelled by Customer,CUST2886,Bike,Girgaon,Kamathipura,,,1,Change of plans,,,
5/2/2024,0:07,CNR1682419544,Success,CUST5079,Prime Sedan,Ghatkopar,Seepz,11.11,21.87,0,,18.25,4.6,4.5
5/12/2024,0:31,CNR5624018355,Success,CUST9507,Mini,Churchgate,Bhandup,6.06,19.92,0,,7,4.6,4.6
5/2/2024,22:31,CNR7243945896,Cancelled by Driver,CUST3514,Prime Sedan,Dongri,Worli,,,0,,,,
5/15/2024,7:04,CNR8840503950,Success,CUST4423,Auto,Churchgate,Bandra,4.5,6.99,0,,22.56,4.8,4.3
5/26/2024,21:31,CNR1329979441,Success,CUST1898,Prime Sedan,Chunabhatti,Girgaon,14.15,24.78,0,,13.57,4.2,4.6
5/14/2024,0:12,CNR4313507729,Cancelled by Driver,CUST1990,Mini,Churchgate,Kalbadevi,,,0,,,,
5/1/2024,11:38,CNR7904312302,Success,CUST7596,Bike,Churchgate,Antop Hill,3.49,16.61,0,,21.07,4.8,4.7
5/19/2024,22:08,CNR2064372762,Success,CUST8556,Auto,Bandra,Khar,8.66,21.62,0,,13.39,3.8,3.5
5/4/2024,21:20,CNR9703442016,Cancelled by Driver,CUST9117,Prime SUV,Goregaon,Lower Parel,,,0,,,,
5/20/2024,17:26,CNR1849977156,Success,CUST3991,Prime Plus,Wadala,Chembur,5.33,6.12,0,,24.65,4.2,4.9
5/26/2024,12:21,CNR8637809870,Success,CUST5803,Prime Sedan,Chunabhatti,Nariman Point,2.92,14.85,0,,3.48,3.5,3.3
5/22/2024,17:12,CNR3796412934,Success,CUST4987,Mini,Thane,Tardeo,3.38,24.08,0,,9.08,3.9,4.8
5/23/2024,18:31,CNR1801029239,Cancelled by Customer,CUST9595,Prime SUV,Sion,Nariman Point,,,1,Driver asked to cancel,,,
5/22/2024,17:21,CNR8484815979,Success,CUST6833,Prime Sedan,Kurla,Chembur,11.17,21.58,0,,26.45,4.3,4.8
5/19/2024,3:57,CNR4701967000,Success,CUST4853,Mini,Khar,Nariman Point,5.6,22.6,0,,16.7,4.8,3.1
5/18/2024,6:35,CNR8346261022,Success,CUST4202,Mini,Sandhurst Road,Vikhroli,14.32,9.99,0,,28.3,4.9,4.8
5/6/2024,7:34,CNR1072988536,Success,CUST5228,eBike,Grant Road,Dahisar,10.41,22.39,0,,23.5,4.3,5
5/9/2024,11:33,CNR6631565147,Cancelled by Customer,CUST7899,Prime SUV,Lower Parel,Mazgaon,,,1,Change of plans,,,
5/23/2024,22:17,CNR5717011924,Success,CUST4782,Mini,Juhu,Malad,2.75,7.78,0,,14.09,3.8,4.6
5/2/2024,7:06,CNR7259349787,Success,CUST6655,Prime Plus,Sandhurst Road,Jogeshwari,14.69,11.3,0,,13.44,3.5,4.2
5/16/2024,1:07,CNR6412294880,Success,CUST9411,Prime Sedan,Andheri,Kings Circle,3.95,19.92,0,,6.41,3.5,4.6
5/4/2024,23:49,CNR6451837171,Success,CUST2302,Prime Sedan,Jogeshwari,Santacruz,7.69,5.46,0,,11.06,4.4,3.2
5/17/2024,22:19,CNR4055178919,Incomplete,CUST7213,Auto,Goregaon,Dahisar,,,0,,,,
5/17/2024,3:06,CNR6613160331,Incomplete,CUST1508,Prime SUV,Vile Parle,CST,,,0,,,,
5/3/2024,16:38,CNR6009589397,Success,CUST1362,Prime SUV,Thane,Dongri,14.88,10.95,0,,3.44,3,3.8
5/19/2024,12:22,CNR9202386368,Cancelled by Customer,CUST3874,eBike,Churchgate,Kings Circle,,,1,Driver asked to cancel,,,
5/12/2024,8:59,CNR6289141018,Success,CUST8406,Auto,Lower Parel,Bandra,12.88,19.33,0,,11.15,4.5,4.9
5/6/2024,21:17,CNR6646855056,Success,CUST6537,Prime SUV,Sandhurst Road,Bhandup,5.98,14.27,0,,15.44,4.1,3.6
5/21/2024,13:01,CNR1038082230,Cancelled by Customer,CUST1113,Prime SUV,Juhu,Tardeo,,,1,Change of plans,,,
5/20/2024,4:09,CNR7539772068,Cancelled by Customer,CUST8726,Prime Sedan,Antop Hill,Malad,,,1,Driver is not moving towards pickup location,,,
5/20/2024,23:49,CNR6186857522,Success,CUST9689,Prime Plus,Nariman Point,Charni Road,3.48,14.54,0,,11.33,4,4.8
5/20/2024,1:37,CNR2936950633,Success,CUST4173,Prime Sedan,Bandra,Dongri,2.18,13.78,0,,24.8,4.6,4
5/19/2024,2:26,CNR9190003904,Success,CUST1543,Bike,Kurla,Goregaon,8.05,16.27,0,,30,4.3,4.4
5/6/2024,22:50,CNR1082723317,Success,CUST5507,Prime SUV,Mazgaon,Vikhroli,6.61,21.26,0,,15.35,5,3.9
5/9/2024,8:12,CNR9423323856,Success,CUST8592,Auto,Andheri,Chunabhatti,10.87,5.93,0,,8.26,3.7,4.5
5/13/2024,15:59,CNR7744870231,Success,CUST6494,eBike,Kurla,Wadala,2.37,17.34,0,,12.93,4.8,4
5/25/2024,19:22,CNR6390540614,Cancelled by Driver,CUST7343,Mini,Sandhurst Road,Thane,,,0,,,,
5/9/2024,2:47,CNR9457591461,Success,CUST8129,Prime Plus,Kamathipura,Thane,11.89,19.42,0,,27.22,3.1,3.9
5/5/2024,0:00,CNR5777060140,Cancelled by Customer,CUST2095,eBike,Jogeshwari,Chembur,,,1,Change of plans,,,
5/10/2024,18:42,CNR8658596381,Success,CUST6225,Bike,Santacruz,Colaba,7.34,23.84,0,,13.64,5,3.1
5/10/2024,3:52,CNR5992067081,Cancelled by Driver,CUST5562,eBike,Kings Circle,Tardeo,,,0,,,,
5/16/2024,2:43,CNR4660353115,Success,CUST1868,Auto,Jogeshwari,Andheri,8.51,24.42,0,,4.76,4.8,4.4
5/15/2024,3:08,CNR7970570834,Success,CUST6535,Mini,Churchgate,Goregaon,13.72,13.59,0,,24.61,3.8,4.7
5/23/2024,7:02,CNR8973327211,Cancelled by Customer,CUST5943,Bike,Matunga,Juhu,,,1,Change of plans,,,
5/5/2024,22:57,CNR6348193893,Success,CUST6744,Prime SUV,Mulund,Nariman Point,10.45,8.83,0,,12.95,3.3,3
5/6/2024,6:30,CNR1893862915,Success,CUST3269,Mini,Sion,CST,8.97,14.63,0,,15.54,3.5,4.4
5/9/2024,14:45,CNR3028741147,Cancelled by Driver,CUST2356,Prime Sedan,Mazgaon,Parel,,,0,,,,
5/4/2024,23:46,CNR5228817971,Success,CUST9596,Prime SUV,Kalbadevi,Borivali,13.46,17.88,0,,21.68,3.6,3
5/21/2024,16:50,CNR7848400752,Cancelled by Driver,CUST2195,eBike,Andheri,Khar,,,0,,,,
5/23/2024,3:07,CNR9542026369,Cancelled by Driver,CUST2953,Auto,Wadala,Churchgate,,,0,,,,
5/9/2024,12:45,CNR3790164688,Success,CUST2688,Bike,Kings Circle,Grant Road,6.86,18.23,0,,19.91,4.7,3.3
5/2/2024,18:29,CNR2303227053,Success,CUST5947,Prime SUV,Khar,Chembur,3.26,12.79,0,,1.44,4.8,4.1
5/30/2024,21:33,CNR8582310827,Cancelled by Driver,CUST4026,Prime Plus,Khar,Elphinstone,,,0,,,,
5/21/2024,9:35,CNR7423454243,Success,CUST1077,Auto,Kamathipura,Parel,4.96,10.19,0,,12.21,4.6,3.8
5/18/2024,3:40,CNR5926463222,Success,CUST4969,Prime Plus,Thane,Kandivali,2.84,6.59,0,,23.04,3.9,4.5
5/5/2024,20:46,CNR4557574363,Cancelled by Customer,CUST3677,Prime SUV,Powai,Churchgate,,,1,Change of plans,,,
5/18/2024,18:03,CNR7934244963,Success,CUST7649,Mini,Elphinstone,Bandra,3.86,20.11,0,,21.92,3.8,3.2
5/5/2024,13:23,CNR4623181072,Success,CUST9999,Prime Plus,Sandhurst Road,Worli,5.75,5.18,0,,7.67,3.8,3.2
5/31/2024,14:04,CNR7055333487,Success,CUST7594,Prime SUV,Trombay,Mazgaon,13.65,16.71,0,,28.1,3.7,4.4
5/4/2024,3:49,CNR4080690629,Success,CUST1227,Prime Plus,Antop Hill,Fort,10.04,7.59,0,,1.06,4.9,4.1
5/15/2024,23:37,CNR5385913137,Incomplete,CUST1764,Prime SUV,Grant Road,Khar,,,0,,,,
5/16/2024,1:33,CNR8575091839,Success,CUST4683,Prime Plus,Borivali,Khar,6.26,13.01,0,,21.48,4.1,4.9
5/25/2024,22:02,CNR3211262375,Success,CUST5472,Bike,Lower Parel,Tardeo,11.21,11.61,0,,6.23,4,4
5/5/2024,22:44,CNR7164111454,Success,CUST5988,Bike,Jogeshwari,Dahisar,4.62,13.16,0,,12.86,3.6,3.3
5/30/2024,5:39,CNR7055241800,Success,CUST1971,Prime SUV,Kamathipura,Matunga,14.61,23.87,0,,15.03,5,4.3
5/21/2024,8:51,CNR6756603973,Success,CUST6188,Mini,Malad,Byculla,3.53,23.32,0,,19.27,4.7,4.8
5/15/2024,11:43,CNR2186169766,Success,CUST9353,Prime Plus,Kings Circle,Kandivali,2.63,8.77,0,,2.93,3.4,3.8
5/14/2024,18:17,CNR7435630040,Success,CUST6734,Auto,Borivali,Vile Parle,4.17,13.92,0,,10.86,3.9,3.9
5/10/2024,4:48,CNR1640660765,Cancelled by Customer,CUST4045,Mini,Santacruz,Churchgate,,,1,Wrong Address,,,
5/31/2024,7:03,CNR1930747963,Success,CUST7372,eBike,Ghatkopar,Bhandup,3.4,6.99,0,,25.73,4,4.5
5/5/2024,11:28,CNR1956405746,Success,CUST1165,Bike,Dongri,Girgaon,12.78,23.48,0,,19.43,3.2,4.8
5/2/2024,14:48,CNR4266742938,Cancelled by Driver,CUST7243,Prime Plus,Thane,Juhu,,,0,,,,
5/14/2024,10:09,CNR3780115677,Cancelled by Driver,CUST5452,Mini,Churchgate,Fort,,,0,,,,
5/16/2024,3:08,CNR3396505830,Success,CUST8900,Prime SUV,Vikhroli,Sandhurst Road,12.39,7.76,0,,7.45,4.2,3.5
5/19/2024,0:03,CNR6196659034,Cancelled by Customer,CUST7687,Bike,Chembur,Vile Parle,,,1,Driver asked to cancel,,,
5/16/2024,7:13,CNR9559480737,Success,CUST3122,Prime Plus,Nariman Point,Bhandup,3.41,18.12,0,,27.79,3.3,4.2
5/22/2024,5:49,CNR3231817383,Success,CUST8624,Prime Plus,Colaba,Khar,7.97,10.74,0,,11.27,3.1,5
5/21/2024,5:21,CNR1892913622,Cancelled by Customer,CUST1579,Prime Plus,Colaba,Dongri,,,1,Change of plans,,,
5/26/2024,23:44,CNR1228520817,Success,CUST9900,eBike,Seepz,Wadala,6.99,15.79,0,,12.02,3.7,3.9
5/5/2024,6:16,CNR1146154915,Success,CUST8303,Auto,Lower Parel,Vile Parle,4.34,16.13,0,,25.44,3.3,3.1
5/6/2024,6:43,CNR3210355269,Success,CUST9738,Prime Sedan,Charni Road,Churchgate,14.74,21.58,0,,18.28,4.9,3.9
5/19/2024,2:08,CNR4959618533,Success,CUST5413,Mini,Colaba,Jogeshwari,5.85,9.81,0,,19.5,3.8,4.3
5/4/2024,16:51,CNR7984903053,Success,CUST2862,Mini,Dahisar,Sandhurst Road,10.03,10.51,0,,2.48,4.8,4.8
5/20/2024,17:01,CNR6953522978,Success,CUST7054,Prime SUV,Dongri,Bhandup,11.31,18.65,0,,17.21,3.3,3.4
5/10/2024,23:53,CNR3968513169,Success,CUST2570,Prime Sedan,Khar,Trombay,13.57,8.46,0,,27.76,4,4.4
5/22/2024,7:29,CNR5970745881,Success,CUST5740,Auto,Sion,Chembur,5.5,24.17,0,,8.72,3.6,3.4
5/23/2024,20:52,CNR2934033270,Success,CUST8023,Bike,Mazgaon,Charni Road,5.03,17.85,0,,14.21,4.1,3.2
5/19/2024,8:46,CNR5129840704,Cancelled by Driver,CUST9620,Bike,Chembur,Vikhroli,,,0,,,,
5/25/2024,1:14,CNR7885821515,Cancelled by Driver,CUST8679,eBike,Antop Hill,Mazgaon,,,0,,,,
5/26/2024,21:13,CNR9934831874,Success,CUST7099,Auto,Grant Road,Powai,6.99,6.38,0,,23.97,4.5,4.8
5/4/2024,16:23,CNR9936526354,Success,CUST1489,Prime Plus,Thane,Andheri,7.93,8.69,0,,11.77,4,3.1
5/12/2024,13:56,CNR5453123216,Cancelled by Driver,CUST8499,Prime Plus,Wadala,Khar,,,0,,,,
5/13/2024,2:55,CNR2840660406,Success,CUST3331,Bike,Seepz,Bhandup,12.78,10.44,0,,27.2,5,4.8
5/23/2024,2:56,CNR4138389137,Cancelled by Driver,CUST4786,Bike,Thane,Santacruz,,,0,,,,
5/10/2024,15:24,CNR1725404212,Cancelled by Driver,CUST2690,Prime Sedan,Bhandup,Sandhurst Road,,,0,,,,
5/24/2024,7:58,CNR8202679959,Success,CUST5832,Prime Plus,Sandhurst Road,Antop Hill,4.47,18.54,0,,21.67,5,4.1
5/31/2024,7:38,CNR7887913925,Success,CUST6518,Bike,Matunga,Andheri,10.89,24.59,0,,6.14,3.7,4.1
5/6/2024,18:22,CNR8490847762,Success,CUST7795,Prime Sedan,Byculla,Trombay,2.29,11.74,0,,26.1,3.1,3.9
5/20/2024,6:04,CNR3018334629,Cancelled by Driver,CUST9413,Mini,Chembur,Borivali,,,0,,,,
5/2/2024,23:54,CNR1391012936,Success,CUST3399,eBike,Kalbadevi,Chembur,14.81,13.44,0,,28.56,3.1,4.5
5/12/2024,12:14,CNR5178889753,Cancelled by Customer,CUST6749,eBike,CST,Trombay,,,1,Change of plans,,,
5/7/2024,22:52,CNR1798380811,Success,CUST4350,Prime Sedan,Kings Circle,Jogeshwari,8.6,7.59,0,,26.28,3.7,4.3
5/9/2024,6:38,CNR5207730177,Success,CUST7980,eBike,Churchgate,Andheri,4.68,24.84,0,,22.84,4.9,3.6
5/25/2024,18:07,CNR9733323246,Success,CUST1170,Prime Sedan,Parel,Mazgaon,8.54,14.89,0,,6.07,4.5,3.7
5/13/2024,23:46,CNR9688312322,Success,CUST8247,Prime Plus,Fort,Mulund,6.32,16.27,0,,22.07,4,4.1
5/13/2024,9:59,CNR8539620974,Success,CUST4239,eBike,Kamathipura,Kings Circle,13.89,23.57,0,,20.82,3,4.1
5/11/2024,11:40,CNR9329853360,Cancelled by Customer,CUST2496,Mini,Byculla,Dadar,,,1,Wrong Address,,,
5/21/2024,19:12,CNR3128795562,Success,CUST7796,Prime Sedan,Dongri,Trombay,14.95,22.15,0,,2.85,4.9,4.2
5/21/2024,20:35,CNR1461461303,Cancelled by Driver,CUST5678,Prime Sedan,Girgaon,Khar,,,0,,,,
5/25/2024,22:17,CNR7092268944,Success,CUST5917,Prime Sedan,Khar,Chembur,6.16,14.26,0,,5.26,3.7,4.7
5/22/2024,7:34,CNR9834573291,Success,CUST6334,Prime Plus,Kings Circle,Sandhurst Road,3.96,7.5,0,,12.69,5,3.3
5/2/2024,10:24,CNR7170764905,Success,CUST2439,Bike,Vile Parle,Jogeshwari,13.9,22.64,0,,1.93,4.5,4.3
5/17/2024,9:47,CNR7224953542,Cancelled by Driver,CUST2483,Bike,Mazgaon,Girgaon,,,0,,,,
5/17/2024,7:28,CNR2174411208,Success,CUST5325,Prime Sedan,Borivali,Tardeo,14.89,5.88,0,,7.8,3.8,3.9
5/26/2024,16:20,CNR3658454378,Incomplete,CUST9247,Auto,Churchgate,Powai,,,0,,,,
5/23/2024,1:09,CNR2029691143,Success,CUST9380,Prime SUV,Sandhurst Road,Worli,2.59,13.16,0,,13.08,4.9,4.2
5/19/2024,21:24,CNR6499356817,Cancelled by Customer,CUST3709,Prime Sedan,Colaba,Wadala,,,1,Driver asked to cancel,,,
5/11/2024,16:25,CNR7849891432,Cancelled by Driver,CUST3896,Auto,Santacruz,Kandivali,,,0,,,,
5/22/2024,12:02,CNR4532801937,Cancelled by Driver,CUST9264,Mini,Goregaon,Andheri,,,0,,,,
5/16/2024,1:13,CNR6627873303,Cancelled by Customer,CUST5763,Mini,Byculla,Andheri,,,1,AC is Not working,,,
5/18/2024,1:13,CNR7343406479,Success,CUST5252,Mini,Lower Parel,Kalbadevi,13.36,19.64,0,,22.51,5,4.6
5/13/2024,18:07,CNR4785329865,Cancelled by Driver,CUST7980,Auto,Santacruz,Kurla,,,0,,,,
5/25/2024,1:48,CNR8218033876,Success,CUST6128,Prime Sedan,Parel,Dahisar,3.96,14.95,0,,17.84,3.7,4.7
5/23/2024,22:59,CNR4014678200,Cancelled by Driver,CUST1727,Auto,Wadala,Kurla,,,0,,,,
5/10/2024,19:14,CNR1922805091,Cancelled by Driver,CUST7108,Prime Plus,Nariman Point,Dahisar,,,0,,,,
5/23/2024,21:25,CNR1005452306,Success,CUST4660,Bike,Sion,Fort,5.37,19.71,0,,16.99,3.6,3.3
5/1/2024,0:10,CNR7812337613,Incomplete,CUST8895,Prime Plus,Mazgaon,Andheri,,,0,,,,
5/4/2024,0:04,CNR3000156583,Success,CUST9879,Auto,Charni Road,Parel,12.72,15.91,0,,7.38,3.7,3.8
5/2/2024,23:58,CNR9979129046,Success,CUST5836,Bike,Sandhurst Road,Seepz,2.07,24.71,0,,29.43,5,4
5/4/2024,12:40,CNR2604931554,Success,CUST6836,Prime Sedan,Kurla,Sandhurst Road,7.14,5.53,0,,7.51,4.9,3
5/4/2024,23:51,CNR3547412200,Success,CUST7746,Bike,Jogeshwari,Juhu,2.98,10.73,0,,3.55,4.7,4.2
5/16/2024,21:31,CNR5624833310,Incomplete,CUST1127,Bike,Andheri,Worli,,,0,,,,
5/10/2024,4:38,CNR4653684780,Cancelled by Customer,CUST3669,Prime SUV,Parel,Dongri,,,1,AC is Not working,,,
5/1/2024,22:06,CNR7872645890,Success,CUST2371,Prime Plus,Seepz,Colaba,8.63,17.77,0,,17.71,4,4.7
5/7/2024,4:04,CNR4274509589,Cancelled by Customer,CUST5578,Bike,Bhandup,Powai,,,1,Driver asked to cancel,,,
5/2/2024,8:02,CNR3859268475,Cancelled by Driver,CUST4493,Mini,Antop Hill,Goregaon,,,0,,,,
5/30/2024,15:31,CNR7681557452,Cancelled by Driver,CUST7313,Prime Plus,Dongri,Jogeshwari,,,0,,,,
5/9/2024,0:24,CNR2715523894,Success,CUST2118,eBike,Santacruz,Dahisar,10.45,8.99,0,,17.92,4.4,5
5/25/2024,23:08,CNR4095876030,Success,CUST4760,Auto,CST,Seepz,3.19,6.54,0,,12.55,4.6,4.7
5/31/2024,11:04,CNR7138909412,Cancelled by Driver,CUST9034,eBike,Juhu,Powai,,,0,,,,
5/4/2024,17:27,CNR3762609435,Incomplete,CUST9880,Auto,Kurla,Trombay,,,0,,,,
5/23/2024,21:45,CNR4977849061,Success,CUST4205,Auto,Santacruz,Sion,3.15,6.16,0,,25.71,4.5,4.4
5/11/2024,23:32,CNR8597737806,Success,CUST3222,Auto,Byculla,Mulund,6.94,24.16,0,,2.85,4.5,3.6
5/7/2024,9:52,CNR8141456684,Success,CUST8052,Bike,Trombay,Chunabhatti,11.65,11.62,0,,21.94,4.4,4.1
5/16/2024,19:54,CNR4502367223,Cancelled by Driver,CUST1330,Bike,Dongri,CST,,,0,,,,
5/19/2024,18:48,CNR3351807858,Success,CUST5721,Prime Sedan,Bandra,Bhandup,5.73,19.68,0,,18.09,3,4.8
5/5/2024,2:09,CNR4240700511,Success,CUST4557,Prime SUV,Byculla,Andheri,13.29,22.65,0,,13.9,4,3.8
5/16/2024,12:50,CNR5352215319,Success,CUST5179,eBike,Dahisar,Borivali,13.64,20.76,0,,4.67,4.2,5
5/27/2024,22:04,CNR5733942414,Success,CUST1624,Prime SUV,Parel,Grant Road,12.22,20.38,0,,11.16,3.7,4.4
5/9/2024,18:20,CNR6427172578,Success,CUST6773,Auto,Churchgate,Andheri,9.42,19.26,0,,23.55,3.5,3.3
5/18/2024,23:21,CNR5444138006,Success,CUST3157,eBike,Kalbadevi,Ghatkopar,8.6,11.84,0,,17.48,3.1,4
5/11/2024,13:38,CNR3394452249,Success,CUST9951,Prime SUV,Bhandup,Sandhurst Road,8.95,13.45,0,,9.24,4.8,3.4
5/20/2024,15:16,CNR9516069797,Cancelled by Customer,CUST2280,Prime Sedan,Mulund,Trombay,,,1,Wrong Address,,,
5/20/2024,9:39,CNR6837232968,Incomplete,CUST8259,Mini,Santacruz,Sion,,,0,,,,
5/26/2024,21:48,CNR6530435108,Success,CUST7655,Prime SUV,CST,Tardeo,13.39,7.5,0,,15.32,3.9,3
5/3/2024,19:51,CNR2483466632,Success,CUST1735,Auto,Churchgate,Matunga,6.8,18.4,0,,28.21,3.2,3.7
5/16/2024,16:40,CNR2721655789,Success,CUST8690,Prime Sedan,Antop Hill,Dongri,7.92,20.5,0,,13.86,3.1,4.4
5/12/2024,16:20,CNR1061521836,Incomplete,CUST7347,Prime Plus,Tardeo,Jogeshwari,,,0,,,,
5/30/2024,2:07,CNR8552936080,Success,CUST7339,Prime Plus,Elphinstone,Nariman Point,9.55,8.26,0,,7.4,3.5,3.9
5/12/2024,0:49,CNR6109469107,Incomplete,CUST9553,Prime Plus,Lower Parel,Churchgate,,,0,,,,
5/27/2024,19:58,CNR7069064850,Success,CUST1753,Auto,Churchgate,Charni Road,4.5,10.32,0,,12.14,4.2,3.9
5/12/2024,15:47,CNR8231933700,Success,CUST1734,Prime Plus,Goregaon,Charni Road,9.34,9.84,0,,3.29,3,3.5
5/26/2024,15:08,CNR1885973318,Success,CUST3416,Prime Sedan,Mulund,Lower Parel,6.37,20.46,0,,21.77,4.2,4.7
5/5/2024,6:21,CNR5945103184,Success,CUST7394,Prime SUV,Borivali,Andheri,13.51,12.98,0,,12.63,3.8,3.2
5/16/2024,23:53,CNR7954845591,Success,CUST7397,Auto,Jogeshwari,Santacruz,3.8,11.82,0,,10.26,3.1,3.3
5/4/2024,1:21,CNR4318784172,Success,CUST1135,eBike,Charni Road,Elphinstone,5.8,22.33,0,,10.84,3.2,4.3
5/28/2024,10:12,CNR4296568048,Success,CUST4087,eBike,Kurla,Kings Circle,5.02,10.59,0,,29.18,3.4,4
5/9/2024,13:01,CNR3678669241,Success,CUST5721,eBike,Mulund,Grant Road,14.12,24.63,0,,24.63,3.6,3.8
5/5/2024,23:45,CNR4054184858,Success,CUST1108,Bike,Juhu,Mulund,13.58,23.29,0,,13.15,4.3,3.3
5/29/2024,18:17,CNR9230949122,Success,CUST4706,eBike,Kandivali,Lower Parel,10.21,12.71,0,,11.37,3,4.6
5/28/2024,20:51,CNR5617540127,Incomplete,CUST1507,Prime SUV,Nariman Point,Khar,,,0,,,,
5/16/2024,8:44,CNR4685593739,Success,CUST8628,Prime SUV,Kamathipura,Seepz,11.35,15.98,0,,8.81,5,4.2
5/24/2024,4:44,CNR9048213894,Cancelled by Customer,CUST1739,Prime SUV,Mulund,Kandivali,,,1,Driver is not moving towards pickup location,,,
5/13/2024,16:09,CNR1979621992,Cancelled by Customer,CUST4555,Mini,Versova,Sandhurst Road,,,1,Wrong Address,,,
5/3/2024,3:41,CNR2644398401,Cancelled by Driver,CUST6091,Prime Plus,Dahisar,Bhandup,,,0,,,,
5/31/2024,16:49,CNR8754703469,Success,CUST4556,eBike,Thane,Charni Road,4.86,18.31,0,,26.96,4.4,3.8
5/16/2024,14:18,CNR9035639834,Success,CUST3088,Mini,Chembur,Chunabhatti,11.59,19.82,0,,18.6,3.6,4.9
5/10/2024,16:34,CNR1617212942,Success,CUST9093,Prime SUV,Vikhroli,Mulund,12.28,9.29,0,,10.98,4.7,3.1
5/10/2024,9:47,CNR1797487039,Success,CUST6274,Prime Plus,Sion,Kurla,8.26,20.02,0,,9.17,3.4,4.9
5/2/2024,14:33,CNR4252265459,Success,CUST1413,Prime Sedan,Borivali,Grant Road,3.36,8.86,0,,29.97,3.4,4.2
5/9/2024,11:14,CNR3264596088,Success,CUST9368,Mini,Powai,Andheri,13.51,20.1,0,,18.31,3,4.8
5/31/2024,14:25,CNR7325692761,Success,CUST7220,Mini,Dongri,Borivali,14.11,14.91,0,,21.13,3.1,4.5
5/17/2024,17:34,CNR9460522459,Success,CUST5902,Prime Sedan,Dongri,Chunabhatti,6.57,7.37,0,,5.26,3.4,3.7
5/26/2024,14:05,CNR1555691138,Incomplete,CUST8743,Prime Sedan,Chembur,Goregaon,,,0,,,,
5/22/2024,6:45,CNR9208995700,Success,CUST6896,Bike,Vile Parle,Kandivali,11.42,6.65,0,,18.14,4,5
5/12/2024,22:08,CNR2701375885,Cancelled by Driver,CUST2561,eBike,Worli,Borivali,,,0,,,,
5/16/2024,9:45,CNR5648011530,Success,CUST5314,Prime Plus,Andheri,Vikhroli,12.08,8.86,0,,17.31,3.1,3.7
5/26/2024,0:51,CNR2665114661,Success,CUST5544,Prime Sedan,Bhandup,Mulund,11.35,14.8,0,,22.78,4,3.2
5/18/2024,19:24,CNR9295186727,Cancelled by Driver,CUST6775,eBike,Kalbadevi,Wadala,,,0,,,,
5/9/2024,6:13,CNR9886835080,Cancelled by Driver,CUST8845,Auto,Kurla,Antop Hill,,,0,,,,
5/26/2024,7:14,CNR4516237440,Incomplete,CUST5532,Prime SUV,Seepz,Jogeshwari,,,0,,,,
5/5/2024,13:53,CNR7937506534,Success,CUST1466,Auto,Bandra,Girgaon,11.8,20.04,0,,5.52,3.3,3.1
5/2/2024,6:50,CNR8014457778,Success,CUST4707,Prime Sedan,Wadala,Tardeo,8.16,24.96,0,,13.5,4.5,4.4
5/19/2024,11:47,CNR8305807778,Success,CUST7772,eBike,Goregaon,Elphinstone,2.76,15.92,0,,21.31,5,3.7
5/17/2024,16:05,CNR2732894349,Incomplete,CUST3143,Auto,Charni Road,Sandhurst Road,,,0,,,,
5/18/2024,15:38,CNR2095762019,Success,CUST8476,Mini,Colaba,Kings Circle,10.96,16.97,0,,2.54,3.2,3
5/4/2024,9:37,CNR4725821661,Success,CUST4451,Prime Plus,Kurla,Powai,11.7,8.46,0,,18.57,3.6,4.6
5/5/2024,7:55,CNR7880889588,Cancelled by Driver,CUST5326,Bike,Borivali,Jogeshwari,,,0,,,,
5/1/2024,14:13,CNR3945326775,Cancelled by Driver,CUST6115,eBike,Fort,Mazgaon,,,0,,,,
5/7/2024,12:35,CNR7284927359,Success,CUST8533,Mini,Elphinstone,Khar,5.7,21.19,0,,6.4,3.6,3.4
5/9/2024,14:01,CNR6244928452,Cancelled by Customer,CUST7307,Mini,Girgaon,Bhandup,,,1,Change of plans,,,
5/1/2024,21:28,CNR4079700404,Cancelled by Customer,CUST3655,Prime SUV,Parel,Mulund,,,1,Driver is not moving towards pickup location,,,
5/27/2024,5:50,CNR3313982684,Cancelled by Customer,CUST2981,Bike,Chembur,Kings Circle,,,1,Change of plans,,,
